Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.031,,Ambient_Temperature,29.118,,pressure,1009.952,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,79.3'C,,time_difference,0
Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.031,,Ambient_Temperature,29.118,,pressure,1009.952,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,79.3'C,,time_difference,0
Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.031,,Ambient_Temperature,29.118,,pressure,1009.952,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,79.3'C,,time_difference,0
Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.03,,Ambient_Temperature,29.052,,pressure,1010.066,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,78.4'C,,time_difference,0
Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.03,,Ambient_Temperature,29.052,,pressure,1010.066,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,80.3'C,,time_difference,1
Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.03,,Ambient_Temperature,29.052,,pressure,1010.066,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,80.3'C,,time_difference,1
Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.027,,Ambient_Temperature,29.111,,pressure,1010.358,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,77.9'C,,time_difference,1
Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.027,,Ambient_Temperature,29.111,,pressure,1010.358,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,78.4'C,,time_difference,1
Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.029,,Ambient_Temperature,29.154,,pressure,1010.195,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,78.4'C,,time_difference,1
Date,14:22:23,yaw,290.39,,pitch,-3.32,,roll,5.06,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082115,,esimated_latitude,13.5638092,,Depth,-0.029,,Ambient_Temperature,29.154,,pressure,1010.195,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,79.3'C,,time_difference,0
